time,luminosity,radius,temperature
61.33479965982472,2.0024371733207825e+41,1282415791788837.8,3623.5776543662028
61.38219442220591,2.001208526053543e+41,1283681515376329.2,3621.3725426037786
61.42958918458711,1.9999798787863036e+41,1284947238963820.8,3619.167430841354
61.4769839469683,1.998751231519064e+41,1286212962551312.2,3616.9623190789293
61.52437870934949,1.9975225842518247e+41,1287478686138803.8,3614.757207316505
61.57177347173069,1.9962939369845853e+41,1288744409726295.2,3612.552095554081
61.61916823411188,1.995065289717346e+41,1290010133313786.8,3610.3469837916564
61.66656299649308,1.9938366424501064e+41,1291275856901278.2,3608.1418720292318
61.71395775887427,1.992607995182867e+41,1292541580488769.8,3605.936760266807
61.76135252125546,1.9913793479156275e+41,1293807304076261.2,3603.731648504383
61.808747283636656,1.990150700648388e+41,1295073027663752.8,3601.526536741959
61.85614204601785,1.9889220533811487e+41,1296338751251244.2,3599.321424979534
61.903536808399046,1.9876934061139092e+41,1297604474838735.8,3597.1163132171096
61.950931570780234,1.9864647588466698e+41,1298870198426227.2,3594.9112014546854
61.99832633316143,1.9852361115794304e+41,1300135922013718.8,3592.7060896922612
62.045721095542625,1.984007464312191e+41,1301401645601210.2,3590.5009779298366
62.09311585792382,1.9827788170449515e+41,1302667369188701.8,3588.295866167412
62.14051062030501,1.981550169777712e+41,1303933092776193.0,3586.090754404988
62.1879053826862,1.9803215225104726e+41,1305198816363684.8,3583.8856426425637
62.2353001450674,1.979092875243233e+41,1306464539951176.2,3581.680530880139
62.282694907448594,1.9778642279759937e+41,1307730263538667.8,3579.4754191177144
62.33008966982979,1.9766355807087543e+41,1308995987126159.2,3577.27030735529
62.37748443221098,1.975406933441515e+41,1310261710713650.5,3575.0651955928656
62.42487919459217,1.9741782861742754e+41,1311527434301142.2,3572.8600838304415
62.47227395697337,1.972949638907036e+41,1312793157888633.8,3570.654972068017
62.51966871935456,1.9717209916397966e+41,1314058881476125.2,3568.449860305592
62.56706348173575,1.970492344372557e+41,1315324605063616.5,3566.244748543168
62.614458244116946,1.9692636971053177e+41,1316590328651108.0,3564.039636780744
62.66185300649814,1.9680350498380783e+41,1317856052238599.8,3561.8345250183193
62.70924776887934,1.966806402570839e+41,1319121775826091.2,3559.6294132558946
62.75664253126053,1.9655777553035994e+41,1320387499413582.8,3557.42430149347
62.80403729364172,1.96434910803636e+41,1321653223001074.0,3555.219189731046
62.851432056022915,1.9631204607691205e+41,1322918946588565.5,3553.0140779686217
62.89882681840411,1.961891813501881e+41,1324184670176057.2,3550.808966206197
62.946221580785306,1.9606631662346416e+41,1325450393763548.8,3548.6038544437724
62.993616343166494,1.9594345189674022e+41,1326716117351040.0,3546.3987426813483
63.04101110554769,1.9582058717001628e+41,1327981840938531.5,3544.193630918924
63.088405867928884,1.9569772244329233e+41,1329247564526023.0,3541.9885191564995
63.13580063031008,1.955748577165684e+41,1330513288113514.8,3539.783407394075
63.18319539269127,1.9545199298984445e+41,1331779011701006.0,3537.5782956316507
63.23059015507246,1.953291282631205e+41,1333044735288497.5,3535.3731838692265
63.27798491745366,1.9520626353639656e+41,1334310458875989.0,3533.168072106802
63.32537967983485,1.950833988096726e+41,1335576182463480.8,3530.9629603443773
63.37277444221605,1.9496053408294867e+41,1336841906050972.2,3528.7578485819527
63.42016920459724,1.9483766935622473e+41,1338107629638463.5,3526.5527368195285
63.46756396697843,1.947148046295008e+41,1339373353225955.0,3524.3476250571043
63.51495872935963,1.9459193990277684e+41,1340639076813446.5,3522.1425132946797
63.56235349174082,1.944690751760529e+41,1341904800400938.2,3519.937401532255
63.60974825412201,1.9434621044932895e+41,1343170523988429.5,3517.732289769831
63.657143016503206,1.94223345722605e+41,1344436247575921.0,3515.5271780074063
63.7045377788844,1.9410048099588107e+41,1345701971163412.5,3513.322066244982
63.751932541265596,1.9397761626915712e+41,1346967694750904.0,3511.1169544825575
63.799327303646784,1.9385475154243318e+41,1348233418338395.5,3508.9118427201333
63.84672206602798,1.9373188681570924e+41,1349499141925887.0,3506.7067309577087
63.894116828409175,1.936090220889853e+41,1350764865513378.5,3504.5016191952845
