,id,struct_filepath,formula,anon_formula,anions,heteroanion,sg_sym,sg_num,n_elems,mm_dist,tm1,tm2,idx1,idx2,oxi1,oxi2,ref_dist,delta,normed_dist,d_state1,d_state2,n1,n2,ionic_r_1,ionic_r_2,mn1,mn2,max_con,ce1,ce2,cn1,cn2,csm1,csm2,gii,gii_1991,pred_d1
1391,164290,PtO_164290.cif,PtO,AB,O,False,P4_2/mmc,131.0,2,3.0777,Pt,Pt,0,0,2.0,2.0,2.81200171,0.26569829,1.0944872433950263,9,9,5,5,0.94,0.94,68,68,1.2149929450536447,S:4,S:4,4.0,4.0,0.5006262134225156,0.5006262134225156,0.02353077993669883,0.02353077993669883,7
1392,164320,LiCoO2_164320.cif,LiCoO2,ABC2,O,False,R-3m,166.0,3,2.8155,Co,Co,4,4,3.0,3.0,2.4802376346077395,0.3352623653922602,1.1351734852798827,7,7,3,3,0.75,0.75,64,64,0.02843785696743062,O:6,O:6,6.0,6.0,0.00759720922565211,0.00759720922565211,0.4303201614488204,0.268712850152636,4
1393,164385,BaTiO3_164385.cif,BaTiO3,ABC3,O,False,P4mm,99.0,3,4.0149,Ti,Ti,1,1,4.0,4.0,2.6424484102004184,1.3724515897995817,1.5193863329560657,2,2,3,3,0.745,0.745,51,51,0.0,O:6,O:6,6.0,6.0,0.014397926698555224,0.014397926698555224,0.3667380465227942,0.382474548294103,-2
1394,164386,BaTiO3_164386.cif,BaTiO3,ABC3,O,False,P6_3/mmc,194.0,3,2.4429599999999985,Ti,Ti,10,9,4.0,4.0,2.6424484102004184,-0.19948841020042,0.9245062233077656,2,2,3,3,0.745,0.745,51,51,0.10805774723416216,O:6,O:6,6.0,6.0,0.5045678597108622,0.5045678597108622,0.4023791742915656,0.41089834979177947,-2
1395,164387,BaTiO3_164387.cif,BaTiO3,ABC3,O,False,P4mm,99.0,3,4.0025,Ti,Ti,1,1,4.0,4.0,2.6424484102004184,1.360051589799582,1.5146937153245796,2,2,3,3,0.745,0.745,51,51,0.0,O:6,O:6,6.0,6.0,0.05792035605986216,0.05792035605986216,0.3699274679348721,0.3867005810559737,-2
1396,164388,BaTiO3_164388.cif,BaTiO3,ABC3,O,False,P4mm,99.0,3,3.9989999999999997,Ti,Ti,1,1,4.0,4.0,2.6424484102004184,1.3565515897995817,1.513369186154402,2,2,3,3,0.745,0.745,51,51,0.0,O:6,O:6,6.0,6.0,0.0625767468469686,0.0625767468469686,0.3692454757409867,0.3862468614967639,-2
1397,164401,Mn(CrS2)2_164401.cif,Mn(CrS2)2,AB2C4,S,False,Fd-3m,227.0,3,3.5744247788979955,Cr,Cr,21,9,3.0,3.0,2.46784594,1.1065788388979954,1.4483986706633702,5,5,3,3,0.755,0.755,57,57,0.0,O:6,O:6,6.0,6.0,0.5602343696516396,0.5602343696516396,0.1934526676578232,,2
1398,164405,YMnO3_164405.cif,YMnO3,ABC3,O,False,P6_3cm,185.0,3,3.32354052938269,Mn,Y,7,2,3.0,3.0,2.852446744425497,0.4710937849571932,1.1651542788232054,5,1,3,4,0.785,1.04,60,25,0.0,T:5,T:5,5.0,5.0,0.3439034446189397,0.3439034446189397,0.2139070782099048,0.21295635029838555,2
1399,164431,Ag4Sn3S8_164431.cif,Ag4Sn3S8,A3B4C8,S,False,P4_132,213.0,3,3.5120058540986387,Ag,Ag,5,3,1.0,1.0,2.9418521827836077,0.5701536713150306,1.193807722444962,10,10,4,4,1.29,1.29,71,71,0.5677928721851817,O:6,O:6,6.0,6.0,1.0109889170162791,1.0109889170162791,0.12298934783475443,,9
1400,16445,V3O5_16445.cif,V3O5,A3B5,O,False,P2/c,13.0,2,2.7631912296446277,V,V,1,0,3.0,3.0,2.59228655,0.1709046796446274,1.0659281589238765,3,3,3,3,0.78,0.78,54,54,0.05955686188771025,O:6,O:6,6.0,6.0,1.101101026574547,1.101101026574547,0.06661998394261469,0.06661998394261469,0
1401,164455,CoS2_164455.cif,CoS2,AB2,S,False,Pa-3,205.0,2,3.916664460992286,Co,Co,1,0,2.0,2.0,2.4802376346077395,1.4364268263845466,1.5791488711974664,7,7,3,3,0.885,0.885,64,64,0.0,O:6,O:6,6.0,6.0,0.2456975670932849,0.2456975670932849,,,5
1402,164459,LaCoO3_164459.cif,LaCoO3,ABC3,O,False,Pnma,62.0,3,3.85145,Co,Co,6,4,3.0,3.0,2.4802376346077395,1.3712123653922603,1.5528552370382542,7,7,3,3,0.75,0.75,64,64,0.0,O:6,O:6,6.0,6.0,0.2413128588906999,0.2413128588906999,0.38333800206206536,0.17561378449648565,4
1403,164470,LaMnO3_164470.cif,LaMnO3,ABC3,O,False,R-3c,167.0,3,3.8254312810235302,Mn,Mn,8,7,3.0,3.0,2.170983827356161,1.6544474536673697,1.7620726754478715,5,5,3,3,0.785,0.785,60,60,0.0,O:6,O:6,6.0,6.0,0.03786471036799705,0.03786471036799705,0.4410725419416025,0.4345071345403744,2
1404,16448,Rh7(PbO5)3_16448.cif,Rh7(PbO5)3,A3B7C15,O,False,P6_3/mcm,193.0,3,2.6831939999999985,Rh,Rh,2,1,3.0,3.0,2.72141633,-0.0382223300000013,0.9859549861670738,8,8,4,4,0.805,0.805,65,65,0.1160036283289343,,,,,,,15.4489778765469,,5
1405,164491,Al2(WO4)3_164491.cif,Al2(WO4)3,A2B3C12,O,False,Pbcn,60.0,3,4.369061133817011,W,W,15,12,6.0,6.0,2.760380675765885,1.6086804580511256,1.5827748586179284,4,4,5,5,0.74,0.74,55,55,0.0021628995755618163,T:4,T:4,4.0,4.0,0.2048467529322391,0.2048467529322391,0.1040092876831092,0.12557486080316527,-2
1406,164562,NdNiO3_164562.cif,NdNiO3,ABC3,O,False,Pnma,62.0,3,3.80485,Ni,Ni,6,4,3.0,3.0,2.48055628,1.32429372,1.5338696528183589,8,8,3,3,0.74,0.74,67,67,0.0,O:6,O:6,6.0,6.0,0.028862942148701543,0.028862942148701543,0.34191626552760856,,5
1407,164690,ZnO_164690.cif,ZnO,AB,O,False,P6_3mc,186.0,2,3.208087416457559,Zn,Zn,1,0,2.0,2.0,2.6267307799999995,0.5813566364575595,1.2213232665045175,10,10,3,3,0.88,0.88,76,76,0.0,T:4,T:4,4.0,4.0,0.010718594734808145,0.010718594734808145,0.035900721150479036,0.035900721150479036,8
1408,164725,MoPbO4_164725.cif,MoPbO4,ABC4,O,False,I4_1/a,88.0,3,4.045640411603581,Mo,Mo,3,1,6.0,6.0,2.74323773,1.302402681603581,1.4747684341610383,5,5,4,4,0.73,0.73,56,56,0.0,T:4,T:4,4.0,4.0,0.6466712687854129,0.6466712687854129,0.14864134088503075,0.1146560871452488,-1
1409,164726,PbWO4_164726.cif,PbWO4,ABC4,O,False,I4_1/a,88.0,3,4.06765882941281,W,W,7,5,6.0,6.0,2.760380675765885,1.307278153646925,1.4735861850953629,4,4,5,5,0.74,0.74,55,55,0.0,T:4,T:4,4.0,4.0,0.6136090738268686,0.6136090738268686,0.12253291189850506,0.08204776622364916,-2
1410,164732,Zr(MoO4)2_164732.cif,Zr(MoO4)2,AB2C8,O,False,P-31c,163.0,3,3.766063906695496,Mo,Zr,16,3,6.0,4.0,2.9673557812007854,0.7987081254947102,1.269164934840237,5,2,4,4,0.73,0.86,56,49,0.0,T:4,T:4,4.0,4.0,0.06099205840243425,0.06099205840243425,0.17151036556673374,0.17563290822539945,-1
1411,164733,Zr(MoO4)2_164733.cif,Zr(MoO4)2,AB2C8,O,False,P-31c,163.0,3,3.762770829846372,Mo,Zr,9,1,6.0,4.0,2.9673557812007854,0.7954150486455869,1.2680551667194118,5,2,4,4,0.73,0.86,56,49,0.0,T:4,T:4,4.0,4.0,0.058099553173833814,0.058099553173833814,0.18011808572515922,0.18778862240939495,-1
1412,164766,MgTiO3_164766.cif,MgTiO3,ABC3,O,False,R-3,148.0,3,2.9838291431937685,Ti,Ti,8,7,4.0,4.0,2.6424484102004184,0.3413807329933505,1.1291910682818054,2,2,3,3,0.745,0.745,51,51,0.0,O:6,O:6,6.0,6.0,0.7788064058043779,0.7788064058043779,0.06921004479440053,0.06921004479440053,-2
1413,164774,CaRhO3_164774.cif,CaRhO3,ABC3,O,False,Cmcm,63.0,3,3.1013,Rh,Rh,4,4,4.0,4.0,2.72141633,0.3798836700000003,1.1395904279004605,8,8,4,4,0.74,0.74,65,65,0.0,O:6,O:6,6.0,6.0,0.7131357253403481,0.7131357253403481,21.82061889511495,,4
1414,164775,CaRhO3_164775.cif,CaRhO3,ABC3,O,False,Pnma,62.0,3,3.8154,Rh,Rh,6,4,4.0,4.0,2.72141633,1.09398367,1.4019905583501808,8,8,4,4,0.74,0.74,65,65,0.0,O:6,O:6,6.0,6.0,0.3687412858035972,0.3687412858035972,21.59037564533855,,4
1415,164801,LiCoO2_164801.cif,LiCoO2,ABC2,O,False,R-3m,166.0,3,2.82982,Co,Co,4,4,3.0,3.0,2.4802376346077395,0.34958236539225984,1.1409471255957084,7,7,3,3,0.75,0.75,64,64,0.0,O:6,O:6,6.0,6.0,0.07583595208121198,0.07583595208121198,0.2700536045199957,0.13669428470470565,4
1416,164818,PrCoO3_164818.cif,PrCoO3,ABC3,O,False,Pnma,62.0,3,3.78645,Co,Co,6,4,3.0,3.0,2.4802376346077395,1.3062123653922604,1.5266480708002172,7,7,3,3,0.75,0.75,64,64,0.0,O:6,O:6,6.0,6.0,0.013970776524931365,0.013970776524931365,0.20768007006851388,0.2430207723465672,4
1417,164822,NdCoO3_164822.cif,NdCoO3,ABC3,O,False,Pnma,62.0,3,3.7739,Co,Co,6,4,3.0,3.0,2.4802376346077395,1.2936623653922603,1.5215880717804118,7,7,3,3,0.75,0.75,64,64,0.0,O:6,O:6,6.0,6.0,0.02775176941189796,0.02775176941189796,0.20186666142986584,0.25414260582350395,4
1418,164825,NdNiO3_164825.cif,NdNiO3,ABC3,O,False,Pnma,62.0,3,3.8047,Ni,Ni,6,4,3.0,3.0,2.48055628,1.32414372,1.5338091825112712,8,8,3,3,0.74,0.74,67,67,0.0,O:6,O:6,6.0,6.0,0.022453297274163904,0.022453297274163904,0.3409776084180285,,5
1419,16483,MnCoP_16483.cif,MnCoP,ABC,P,False,Pnma,62.0,3,2.587030546075594,Co,Co,6,4,0.0,0.0,2.4802376346077395,0.10679291146785452,1.043057532059723,7,7,3,3,,,64,64,0.77619010758443,,,,,,,0.0,0.0,7
1420,164835,EuVO4_164835.cif,EuVO4,ABC4,O,False,I4_1/amd,141.0,3,3.952400808764844,V,V,6,4,5.0,5.0,2.59228655,1.3601142587648445,1.524677435357154,3,3,3,3,0.68,0.68,54,54,0.0,T:4,T:4,4.0,4.0,0.427886311898066,0.427886311898066,0.5094233283725403,0.5104414812023258,-2
1421,164836,LuVO4_164836.cif,LuVO4,ABC4,O,False,I4_1/amd,141.0,3,3.841461686731367,V,V,6,4,5.0,5.0,2.59228655,1.2491751367313668,1.4818815793074138,3,3,3,3,0.68,0.68,54,54,0.0,T:4,T:4,4.0,4.0,0.6050270947689758,0.6050270947689758,0.5555639158058446,0.5555639158058446,-2
1422,164837,ScVO4_164837.cif,ScVO4,ABC4,O,False,I4_1/amd,141.0,3,3.0672999999999995,V,Sc,4,3,5.0,3.0,2.90301795371565,0.16428204628434884,1.0565900896596525,3,1,3,3,0.68,0.885,54,19,0.0,T:4,T:4,4.0,4.0,0.716291147176652,0.716291147176652,0.2285813428578824,0.2285813428578824,-2
1423,164853,LiNiO2_164853.cif,LiNiO2,ABC2,O,False,Cm,8.0,3,2.8895840744856343,Ni,Ni,10,8,3.0,3.0,2.48055628,0.4090277944856342,1.1648935755997578,8,8,3,3,0.74,0.74,67,67,0.0,O:6,O:6,6.0,6.0,0.26707046525356354,0.26707046525356354,0.1531732860371349,,5
1424,164879,Ni9S8_164879.cif,Ni9S8,A8B9,S,False,I-42d,122.0,2,1.9654731824830367,Ni,Ni,41,29,0.0,0.0,2.48055628,-0.5150830975169631,0.7923517794496632,8,8,3,3,,,67,67,1.6377772339325976,S:5,S:5,5.0,5.0,1.5189636544695575,1.5189636544695575,0.0,0.0,8
1425,16488,Ti3(BiO3)4_16488.cif,Ti3(BiO3)4,A3B4C12,O,False,Aea2,41.0,3,3.8392585547212095,Ti,Ti,3,1,4.0,4.0,2.6424484102004184,1.196810144520792,1.452917127880661,2,2,3,3,0.745,0.745,51,51,0.0,O:6,O:6,6.0,6.0,3.254713302112109,3.254713302112109,0.2403121469337021,0.3185671431839065,-2
1426,164900,LaCoO3_164900.cif,LaCoO3,ABC3,O,False,R-3c,167.0,3,3.825895186791476,Co,Co,3,2,3.0,3.0,2.4802376346077395,1.3456575521837362,1.5425518641469038,7,7,3,3,0.75,0.75,64,64,0.0,O:6,O:6,6.0,6.0,0.020464814890542183,0.020464814890542183,0.16415704790680172,0.14782333247937754,4
1427,164906,NdCoO3_164906.cif,NdCoO3,ABC3,O,False,Pnma,62.0,3,3.77605,Co,Co,6,4,3.0,3.0,2.4802376346077395,1.2958123653922606,1.5224549242021317,7,7,3,3,0.75,0.75,64,64,0.0,O:6,O:6,6.0,6.0,0.026942479325265924,0.026942479325265924,0.18878602486739066,0.24037573255522915,4
1428,16492,YUO4_16492.cif,YUO4,ABC4,O,False,Cmmm,65.0,3,3.850419717381469,Y,Y,1,0,3.0,3.0,3.533909661494832,0.3165100558866372,1.089563708811038,1,1,4,4,1.04,1.04,25,25,0.0,C:8,C:8,8.0,8.0,0.08483815142756114,0.08483815142756114,0.6286203801612469,,-2
1429,164933,LiNbO3_164933.cif,LiNbO3,ABC3,O,False,R3c,161.0,3,3.7647689035244167,Nb,Nb,10,9,5.0,5.0,2.8756541493715564,0.8891147541528603,1.3091869564172611,4,4,4,4,0.78,0.78,53,53,0.0,O:6,O:6,6.0,6.0,0.293323742592067,0.293323742592067,0.008591144970572874,0.008591144970572874,-1
1430,164934,TaCuO3_164934.cif,TaCuO3,ABC3,O,False,R3c,161.0,3,3.1898883154273587,Cu,Ta,7,3,1.0,5.0,2.7166578694814003,0.4732304459459589,1.174195820262158,10,3,3,5,0.91,0.78,72,52,0.003087202494661323,TL:3,TL:3,3.0,3.0,0.04581836365882167,0.04581836365882167,0.10169811587858674,0.07668447198851389,9
1431,164949,TlCdS2_164949.cif,TlCdS2,ABC2,S,False,P-6m2,187.0,3,3.6430000000000002,Cd,Cd,1,1,2.0,2.0,3.00784593,0.63515407,1.2111657594110878,10,10,4,4,1.09,1.09,75,75,0.2842034478118194,T:6,T:6,6.0,6.0,0.11051138362052744,0.11051138362052744,,,8
1432,16496,NbCrN_16496.cif,NbCrN,ABC,N,False,P4/nmm,129.0,3,2.510738290992512,Cr,Cr,3,2,2.0,2.0,2.46784594,0.042892350992511215,1.0173804816164949,5,5,3,3,0.94,0.94,57,57,1.431270559494337,,,,,,,1.8374419312860701,,3
1433,16500,CdP2_16500.cif,CdP2,AB2,P,False,P4_32_12,96.0,2,4.003373970430944,Cd,Cd,5,1,2.0,2.0,3.00784593,0.9955280404309436,1.330977072496178,10,10,4,4,1.09,1.09,75,75,0.6366520093422317,T:4,T:4,4.0,4.0,1.3460974234597114,1.3460974234597114,,,8
1434,165002,ZnO_165002.cif,ZnO,AB,O,False,P6_3mc,186.0,2,3.20887507547427,Zn,Zn,1,0,2.0,2.0,2.6267307799999995,0.5821442954742704,1.2216231293693032,10,10,3,3,0.88,0.88,76,76,0.0,T:4,T:4,4.0,4.0,0.031200357483864582,0.031200357483864582,0.04238864965010025,0.04238864965010025,8
1435,165009,ZnO_165009.cif,ZnO,AB,O,False,P6_3mc,186.0,2,3.2088203713877985,Zn,Zn,1,0,2.0,2.0,2.6267307799999995,0.5820895913877989,1.2216023034487755,10,10,3,3,0.88,0.88,76,76,0.0,T:4,T:4,4.0,4.0,0.019562620178199715,0.019562620178199715,0.045557324775378216,0.045557324775378216,8
1436,165010,ZnO_165010.cif,ZnO,AB,O,False,P6_3mc,186.0,2,3.2086790641840968,Zn,Zn,1,0,2.0,2.0,2.6267307799999995,0.5819482841840973,1.2215485076030888,10,10,3,3,0.88,0.88,76,76,0.0,T:4,T:4,4.0,4.0,0.01845051602491572,0.01845051602491572,0.045535908620190864,0.045535908620190864,8
1437,165011,ZnO_165011.cif,ZnO,AB,O,False,P6_3mc,186.0,2,3.2076836808253604,Zn,Zn,1,0,2.0,2.0,2.6267307799999995,0.5809529008253609,1.2211695637972313,10,10,3,3,0.88,0.88,76,76,0.0,T:4,T:4,4.0,4.0,0.018247534491763657,0.018247534491763657,0.04236164132793707,0.04236164132793707,8
1438,165012,ZnO_165012.cif,ZnO,AB,O,False,P6_3mc,186.0,2,3.2072526015267333,Zn,Zn,1,0,2.0,2.0,2.6267307799999995,0.5805218215267338,1.221005451318743,10,10,3,3,0.88,0.88,76,76,0.0,T:4,T:4,4.0,4.0,0.015204475603137937,0.015204475603137937,0.040626051516308936,0.040626051516308936,8
1439,165013,ZnO_165013.cif,ZnO,AB,O,False,P6_3mc,186.0,2,3.207651205061631,Zn,Zn,1,0,2.0,2.0,2.6267307799999995,0.5809204250616316,1.221157200229569,10,10,3,3,0.88,0.88,76,76,0.0,T:4,T:4,4.0,4.0,0.01877917853291833,0.01877917853291833,0.042510204813862466,0.042510204813862466,8
1440,165014,ZnO_165014.cif,ZnO,AB,O,False,P6_3mc,186.0,2,3.2079958437213305,Zn,Zn,1,0,2.0,2.0,2.6267307799999995,0.581265063721331,1.22128840463861,10,10,3,3,0.88,0.88,76,76,0.0,T:4,T:4,4.0,4.0,0.017380318433843304,0.017380318433843304,0.04357189674258877,0.04357189674258877,8
1441,16505,DyCrO3_16505.cif,DyCrO3,ABC3,O,False,Pnma,62.0,3,3.7805,Cr,Cr,6,4,3.0,3.0,2.46784594,1.3126540599999998,1.5319027572685513,5,5,3,3,0.755,0.755,57,57,0.0,O:6,O:6,6.0,6.0,0.1457770124655054,0.1457770124655054,0.09791676514574504,0.15290811261309842,2
1442,165054,LaCrO3_165054.cif,LaCrO3,ABC3,O,False,Pnma,62.0,3,3.88155,Cr,Cr,6,4,3.0,3.0,2.46784594,1.4137040599999997,1.5728493975600435,5,5,3,3,0.755,0.755,57,57,0.0,O:6,O:6,6.0,6.0,0.022572215576890167,0.022572215576890167,0.06221161689342361,0.038623153775349056,2
1443,165065,Nd3NbO7_165065.cif,Nd3NbO7,AB3C7,O,False,Cmcm,63.0,3,3.813,Nb,Nb,13,12,5.0,5.0,2.8756541493715564,0.9373458506284438,1.3259591737877416,4,4,4,4,0.78,0.78,53,53,0.0,O:6,O:6,6.0,6.0,0.05975719149774481,0.05975719149774481,0.14908820133110526,0.17697104186834914,-1
1444,165068,SrHgO2_165068.cif,SrHgO2,ABC2,O,False,R-3m,166.0,3,3.8273,Hg,Hg,4,4,2.0,2.0,3.3977021223452013,0.4295978776547984,1.1264377694646983,10,10,5,5,1.16,1.16,74,74,0.9286747489197822,L:2,L:2,2.0,2.0,4.930380657631324e-30,4.930380657631324e-30,0.29028405559652903,0.28337164874638904,8
1445,165076,CaTiO3_165076.cif,CaTiO3,ABC3,O,False,Pm-3m,221.0,3,3.923,Ti,Ti,1,1,4.0,4.0,2.6424484102004184,1.2805515897995816,1.4846079813162587,2,2,3,3,0.745,0.745,51,51,0.0,O:6,O:6,6.0,6.0,6.1810217890525526e-30,6.1810217890525526e-30,0.3286397428534209,0.3286397428534209,-2
1446,165077,Zr3V3O_165077.cif,Zr3V3O,AB3C3,O,False,Fd-3m,227.0,3,2.6302772051968186,V,V,76,58,0.0,0.0,2.59228655,0.03799065519681921,1.0146552684142187,3,3,3,3,,,54,54,1.3423957185105753,I:12,I:12,12.0,12.0,0.7728142069806688,0.7728142069806688,0.0,0.0,3
1447,165096,Sn(HgSe2)2_165096.cif,Sn(HgSe2)2,AB2C4,Se,False,I-4,82.0,3,4.086370088477058,Hg,Hg,4,2,2.0,2.0,3.3977021223452013,0.6886679661318569,1.2026863866619704,10,10,5,5,1.16,1.16,74,74,0.27936864204206113,T:4,T:4,4.0,4.0,1.7359664472405094,1.7359664472405094,0.4691671513371207,,8
1448,165098,Nb5Si3P_165098.cif,Nb5Si3P,AB3C5,P,False,P6_3/mcm,193.0,3,2.6445,Nb,Nb,2,1,3.0,3.0,2.8756541493715564,-0.2311541493715565,0.9196168463366596,4,4,4,4,0.86,0.86,53,53,1.2456056104533941,,,,,,,,,1
1449,165117,K3Mn2O8_165117.cif,K3Mn2O8,A2B3C8,O,False,R-3m,166.0,3,3.8003,Mn,Mn,10,9,6.5,6.5,2.170983827356161,1.6293161726438392,1.7504966882355966,5,5,3,3,0.395,0.395,60,60,0.0398807308863951,T:4,T:4,4.0,4.0,0.0005085573014383238,0.0005085573014383238,,,-1
1450,165167,CdSnO3_165167.cif,CdSnO3,ABC3,O,False,Pnma,62.0,3,3.8317319693101375,Cd,Cd,1,0,2.0,2.0,3.00784593,0.8238860393101386,1.2739123141557116,10,10,4,4,1.09,1.09,75,75,0.0,TT_2:9,TT_2:9,9.0,9.0,3.8220631464208865,3.8220631464208865,0.016200772994243256,0.016200772994243256,8
1451,165168,Cd2Sb2O7_165168.cif,Cd2Sb2O7,A2B2C7,"O,Sb",True,Fd-3m,227.0,3,3.626467837993326,Cd,Cd,7,4,2.0,2.0,3.00784593,0.6186219079933264,1.2056694133909067,10,10,4,4,1.09,1.09,75,75,0.0,C:8,C:8,8.0,8.0,2.540608031904824,2.540608031904824,0.18153151480190569,0.3597011233918081,8
1452,165169,AgSbO3_165169.cif,AgSbO3,ABC3,"O,Sb",True,Fd-3m,227.0,3,3.63154132914834,Ag,Ag,9,4,1.0,1.0,2.9418521827836077,0.6896891463647314,1.2344404489120664,10,10,4,4,1.29,1.29,71,71,0.4934868787285325,,,,,,,0.13685537497006078,0.3274202453540332,9
1453,165175,AuCN_165175.cif,AuCN,ABC,N,False,P6mm,183.0,3,3.3915,Au,Au,0,0,1.0,1.0,2.94954643,0.4419535700000004,1.1498378074353623,10,10,5,5,1.51,1.51,70,70,1.0128964142286492,L:2,L:2,2.0,2.0,0.0,0.0,,,9
1454,165196,HoMnO3_165196.cif,HoMnO3,ABC3,O,False,Pnma,62.0,3,3.6803,Mn,Mn,6,4,3.0,3.0,2.170983827356161,1.5093161726438389,1.6952222092238682,5,5,3,3,0.785,0.785,60,60,0.0,O:6,O:6,6.0,6.0,0.5911014948304824,0.5911014948304824,0.1523927990597388,0.14964946407139815,2
1455,165202,LiNbF6_165202.cif,LiNbF6,ABC6,F,False,R-3,148.0,3,5.3180999999999985,Nb,Nb,4,4,5.0,5.0,2.8756541493715564,2.4424458506284434,1.8493531293261445,4,4,4,4,0.78,0.78,53,53,0.0,O:6,O:6,6.0,6.0,0.0108092993826316,0.0108092993826316,0.4271771958204552,,-1
1456,165203,LiRuF6_165203.cif,LiRuF6,ABC6,F,False,R-3,148.0,3,5.073969999999998,Ru,Ru,5,5,5.0,5.0,2.665672086647254,2.408297913352744,1.903448674507365,7,7,4,4,0.705,0.705,62,62,0.0,O:6,O:6,6.0,6.0,0.00021177510859192613,0.00021177510859192613,0.21521104899910604,,2
1457,165204,LiRhF6_165204.cif,LiRhF6,ABC6,F,False,R-3,148.0,3,5.020179999999999,Rh,Rh,4,4,5.0,5.0,2.72141633,2.298763669999999,1.84469386203764,8,8,4,4,0.69,0.69,65,65,0.0,O:6,O:6,6.0,6.0,7.778891733879185e-05,7.778891733879185e-05,0.09758422017413357,,3
1458,165205,LiTaF6_165205.cif,LiTaF6,ABC6,F,False,R-3,148.0,3,5.320059999999999,Ta,Ta,4,4,5.0,5.0,2.8726963697613,2.4473636302386987,1.8519395422364309,3,3,5,5,0.78,0.78,52,52,0.0,O:6,O:6,6.0,6.0,0.06608168391285217,0.06608168391285217,0.5077704377185724,,-2
1459,165206,LiOsF6_165206.cif,LiOsF6,ABC6,F,False,R-3,148.0,3,5.105579999999999,Os,Os,4,4,5.0,5.0,2.6938255178876163,2.411754482112382,1.8952897899651564,6,6,5,5,0.715,0.715,63,63,0.0,O:6,O:6,6.0,6.0,0.013097899550086452,0.013097899550086452,0.017091743930871994,,1
1460,165207,LiIrF6_165207.cif,LiIrF6,ABC6,F,False,R-3,148.0,3,5.06148,Ir,Ir,4,4,5.0,5.0,2.74055337,2.3209266299999998,1.8468824783368476,7,7,5,5,0.71,0.71,66,66,0.0,O:6,O:6,6.0,6.0,0.0011747529261387415,0.0011747529261387415,0.08380677914239842,,2
1461,165208,LiPtF6_165208.cif,LiPtF6,ABC6,F,False,R-3,148.0,3,5.026859999999999,Pt,Pt,4,4,5.0,5.0,2.81200171,2.214858289999999,1.7876447166171885,9,9,5,5,0.71,0.71,68,68,0.0,O:6,O:6,6.0,6.0,0.008298627861802155,0.008298627861802155,,,4
1462,165209,LiAuF6_165209.cif,LiAuF6,ABC6,F,False,R-3,148.0,3,5.0033699999999985,Au,Au,4,4,5.0,5.0,2.94954643,2.05382357,1.696318440391528,10,10,5,5,0.71,0.71,70,70,0.0,O:6,O:6,6.0,6.0,0.0023057658683678767,0.0023057658683678767,0.04475704123787299,,5
1463,16521,MoH4O5_16521.cif,MoH4O5,AB4C5,O,False,P2_1/c,14.0,3,3.642567260791701,Mo,Mo,12,4,6.0,6.0,2.74323773,0.8993295307917011,1.3278350691070806,5,5,4,4,0.73,0.73,56,56,0.0,O:6,O:6,6.0,6.0,0.6933373705322621,0.6933373705322621,0.6551537731911214,0.8180665732259379,-1
1464,165210,Li2RuF6_165210.cif,Li2RuF6,AB2C6,F,False,P4_2/mnm,136.0,3,4.64358,Ru,Ru,4,4,4.0,4.0,2.665672086647254,1.9779079133527457,1.7419922064909557,7,7,4,4,0.76,0.76,62,62,0.0,O:6,O:6,6.0,6.0,0.2515845817174344,0.2515845817174344,0.0955109661089364,,3
1465,165211,Li2RhF6_165211.cif,Li2RhF6,AB2C6,F,False,P4_2/mnm,136.0,3,4.6388,Rh,Rh,4,4,4.0,4.0,2.72141633,1.91738367,1.7045535991180003,8,8,4,4,0.74,0.74,65,65,0.0,O:6,O:6,6.0,6.0,0.18880558065770536,0.18880558065770536,0.5197630172840361,,4
1466,165212,Li2PdF6_165212.cif,Li2PdF6,AB2C6,F,False,P4_2/mnm,136.0,3,4.63281,Pd,Pd,4,4,4.0,4.0,2.79543074,1.83737926,1.6572794788684335,10,10,4,4,0.755,0.755,69,69,0.0,O:6,O:6,6.0,6.0,0.19214557384307146,0.19214557384307146,0.29435124318153155,,6
1467,165213,LiOsF6_165213.cif,LiOsF6,ABC6,F,False,R-3,148.0,3,5.1111,Os,Os,4,4,5.0,5.0,2.6938255178876163,2.4172744821123837,1.8973389204538784,6,6,5,5,0.715,0.715,63,63,0.0,O:6,O:6,6.0,6.0,0.007881877127538356,0.007881877127538356,0.024378716804736796,,1
1468,165224,Cd(HO)2_165224.cif,Cd(HO)2,AB2C2,O,False,P-3m1,164.0,3,3.49494,Cd,Cd,0,0,2.0,2.0,3.00784593,0.4870940700000004,1.1619411636552808,10,10,4,4,1.09,1.09,75,75,0.0,O:6,O:6,6.0,6.0,1.4778532293394022,1.4778532293394022,0.4158972335019007,0.2223658002153924,8
1469,165258,NaAuS_165258.cif,NaAuS,ABC,S,False,Ccce,68.0,3,3.0607400000000005,Au,Au,54,49,1.0,1.0,2.94954643,0.11119357000000064,1.0376985318383345,10,10,5,5,1.51,1.51,70,70,1.4850201803647458,L:2,L:2,2.0,2.0,0.21585223271393256,0.21585223271393256,0.10070970165642124,,9
1470,165259,LiAuS_165259.cif,LiAuS,ABC,S,False,C2/c,15.0,3,3.173148791027612,Au,Au,13,10,1.0,1.0,2.94954643,0.22360236102761236,1.0758090663545217,10,10,5,5,1.51,1.51,70,70,1.1479707584822771,L:2,L:2,2.0,2.0,1.1161969356594147e-29,1.1161969356594147e-29,0.18546635090600908,,9
